"순번","ID","도시계획코드","분류명","조서ID","고시ID","라벨명","고시일자","X좌표","Y좌표"
"39679","생활서비스시설_공원_1762","ZON216","생활서비스시설_공원"," "," ","근린공원(한양)"," ","",""
"39680","생활서비스시설_공원_1764","ZON216","생활서비스시설_공원"," "," ","어린이공원(석촌)"," ","",""
"39681","생활서비스시설_공원_1765","ZON216","생활서비스시설_공원"," "," ","근린공원(송파나루<시공원>)"," ","",""
"39682","생활서비스시설_공원_1766","ZON216","생활서비스시설_공원"," "," ","어린이공원(아랫말)"," ","",""
"39683","생활서비스시설_공원_1767","ZON216","생활서비스시설_공원"," "," ","어린이공원(돌무데기)"," ","",""
"39684","생활서비스시설_공원_1768","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼전)"," ","",""
"39685","생활서비스시설_공원_1770","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나무)"," ","",""
"39686","생활서비스시설_공원_1771","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼학사)"," ","",""
"39687","생활서비스시설_공원_1773","ZON216","생활서비스시설_공원"," "," ","어린이공원(곰말)"," ","",""
"39688","생활서비스시설_공원_1774","ZON216","생활서비스시설_공원"," "," ","어린이공원(무궁화)"," ","",""
"39689","생활서비스시설_공원_1775","ZON216","생활서비스시설_공원"," "," ","어린이공원(새마을)"," ","",""
"39690","생활서비스시설_공원_1776","ZON216","생활서비스시설_공원"," "," ","마을마당(송파2동)"," ","",""
"39691","생활서비스시설_공원_1778","ZON216","생활서비스시설_공원"," "," ","어린이공원(안산골)"," ","",""
"39692","생활서비스시설_공원_1780","ZON216","생활서비스시설_공원"," "," ","마을마당(삼전동)"," ","",""
"39693","생활서비스시설_공원_1781","ZON216","생활서비스시설_공원"," "," ","어린이공원(천사)"," ","",""
"39694","생활서비스시설_공원_1782","ZON216","생활서비스시설_공원"," "," ","근린공원(상일)"," ","",""
"39695","생활서비스시설_공원_1784","ZON216","생활서비스시설_공원"," "," ","어린이공원(달님)"," ","",""
"39696","생활서비스시설_공원_1785","ZON216","생활서비스시설_공원"," "," ","어린이공원(안말)"," ","",""
"39697","생활서비스시설_공원_1787","ZON216","생활서비스시설_공원"," "," ","근린공원(암사동)"," ","",""
"39698","생활서비스시설_공원_1788","ZON216","생활서비스시설_공원"," "," ","어린이공원(샘물)"," ","",""
"39699","생활서비스시설_공원_1789","ZON216","생활서비스시설_공원"," "," ","어린이공원(무지개)"," ","",""
"39700","생활서비스시설_공원_1790","ZON216","생활서비스시설_공원"," "," ","어린이공원(광진)"," ","",""
"39701","생활서비스시설_공원_1791","ZON216","생활서비스시설_공원"," "," ","어린이공원(한우물)"," ","",""
"39702","생활서비스시설_공원_1793","ZON216","생활서비스시설_공원"," "," ","어린이공원(동산)"," ","",""
"39703","생활서비스시설_공원_1795","ZON216","생활서비스시설_공원"," "," ","어린이공원(둔촌)"," ","",""
"39704","생활서비스시설_공원_1796","ZON216","생활서비스시설_공원"," "," ","어린이공원(미리내)"," ","",""
"39705","생활서비스시설_공원_1797","ZON216","생활서비스시설_공원"," "," ","근린공원(송림)"," ","",""
"39706","생활서비스시설_공원_1798","ZON216","생활서비스시설_공원"," "," ","어린이공원(명우)"," ","",""
"39707","생활서비스시설_공원_1800","ZON216","생활서비스시설_공원"," "," ","어린이공원(방아다리)"," ","",""
"39708","생활서비스시설_공원_1703","ZON216","생활서비스시설_공원"," "," ","어린이공원(옛동산)"," ","",""
"39709","생활서비스시설_공원_1707","ZON216","생활서비스시설_공원"," "," ","어린이공원(늘봄)"," ","",""
"39710","생활서비스시설_공원_1710","ZON216","생활서비스시설_공원"," "," ","근린공원(방이동고분)"," ","",""
"39711","생활서비스시설_공원_1714","ZON216","생활서비스시설_공원"," "," ","어린이공원(훙이)"," ","",""
"39712","생활서비스시설_공원_1715","ZON216","생활서비스시설_공원"," "," ","근린공원(백제초기적석총)"," ","",""
"39713","생활서비스시설_공원_1716","ZON216","생활서비스시설_공원"," "," ","기타공원(올림픽공원)"," ","",""
"39714","생활서비스시설_공원_1700","ZON216","생활서비스시설_공원"," "," ","어린이공원(중대)"," ","",""
"39715","생활서비스시설_공원_1601","ZON216","생활서비스시설_공원"," "," ","어린이공원(개포은행나무)"," ","",""
"39716","생활서비스시설_공원_1602","ZON216","생활서비스시설_공원"," "," ","어린이공원(논현은행나무)"," ","",""
"39717","생활서비스시설_공원_1750","ZON216","생활서비스시설_공원"," "," ","어린이공원(동호수)"," ","",""
"40210","생활서비스시설_공원_1855","ZON216","생활서비스시설_공원"," "," ","문화공원(서서울호수)"," ","",""
"40211","생활서비스시설_공원_1856","ZON216","생활서비스시설_공원"," "," ","근린공원(독립)"," ","",""
"40212","생활서비스시설_공원_1857","ZON216","생활서비스시설_공원"," "," ","근린공원(푸른수목원)"," ","",""
"40213","생활서비스시설_공원_1859","ZON216","생활서비스시설_공원"," "," ","강변공원(잠실지구)"," ","",""
"40214","생활서비스시설_공원_1860","ZON216","생활서비스시설_공원"," "," ","강변공원((광나루지구))"," ","",""
"40209","생활서비스시설_공원_1854","ZON216","생활서비스시설_공원"," "," ","근린공원(월드컵)"," ","",""
"38894","생활서비스시설_공원_0930","ZON216","생활서비스시설_공원"," "," ","어린이공원(느티나무)"," ","",""
"38895","생활서비스시설_공원_0931","ZON216","생활서비스시설_공원"," "," ","어린이공원(쌍둥이)"," ","",""
"38896","생활서비스시설_공원_0933","ZON216","생활서비스시설_공원"," "," ","어린이공원(남도)"," ","",""
"38897","생활서비스시설_공원_0934","ZON216","생활서비스시설_공원"," "," ","어린이공원(푸른)"," ","",""
"38898","생활서비스시설_공원_0936","ZON216","생활서비스시설_공원"," "," ","어린이공원(모세미)"," ","",""
"38899","생활서비스시설_공원_0937","ZON216","생활서비스시설_공원"," "," ","어린이공원(넓은들)"," ","",""
"38900","생활서비스시설_공원_0939","ZON216","생활서비스시설_공원"," "," ","마을마당(신정4)"," ","",""
"38901","생활서비스시설_공원_0940","ZON216","생활서비스시설_공원"," "," ","마을마당(신정1)"," ","",""
"38902","생활서비스시설_공원_0941","ZON216","생활서비스시설_공원"," "," ","어린이공원(꽃사과)"," ","",""
"38903","생활서비스시설_공원_0943","ZON216","생활서비스시설_공원"," "," ","어린이공원(신오)"," ","",""
"38904","생활서비스시설_공원_0944","ZON216","생활서비스시설_공원"," "," ","어린이공원(은하수)"," ","",""
"38905","생활서비스시설_공원_0946","ZON216","생활서비스시설_공원"," "," ","어린이공원(양명)"," ","",""
"38906","생활서비스시설_공원_0947","ZON216","생활서비스시설_공원"," "," ","어린이공원(태양)"," ","",""
"38907","생활서비스시설_공원_0948","ZON216","생활서비스시설_공원"," "," ","어린이공원(신월)"," ","",""
"38908","생활서비스시설_공원_0950","ZON216","생활서비스시설_공원"," "," ","어린이공원(오구)"," ","",""
"38909","생활서비스시설_공원_0722","ZON216","생활서비스시설_공원"," "," ","어린이공원(샛말)"," ","",""
"38910","생활서비스시설_공원_0724","ZON216","생활서비스시설_공원"," "," ","어린이공원(민들래)"," ","",""
"38911","생활서비스시설_공원_0725","ZON216","생활서비스시설_공원"," "," ","근린공원(비석골)"," ","",""
"38912","생활서비스시설_공원_0731","ZON216","생활서비스시설_공원"," "," ","어린이공원(포수동)"," ","",""
"38913","생활서비스시설_공원_0735","ZON216","생활서비스시설_공원"," "," ","마을마당(불광동)"," ","",""
"38914","생활서비스시설_공원_0737","ZON216","생활서비스시설_공원"," "," ","도시자연공원(북한산(시공원))"," ","",""
"38915","생활서비스시설_공원_0742","ZON216","생활서비스시설_공원"," "," ","어린이공원(눌뫼)"," ","",""
"38916","생활서비스시설_공원_0744","ZON216","생활서비스시설_공원"," "," ","어린이공원(길마)"," ","",""
"38917","생활서비스시설_공원_0749","ZON216","생활서비스시설_공원"," "," ","어린이공원(연신)"," ","",""
"38918","생활서비스시설_공원_0752","ZON216","생활서비스시설_공원"," "," ","어린이공원(관동)"," ","",""
"38919","생활서비스시설_공원_0756","ZON216","생활서비스시설_공원"," "," ","마을마당(불광위령탑)"," ","",""
"38920","생활서비스시설_공원_0759","ZON216","생활서비스시설_공원"," "," ","마을마당(응암1동)"," ","",""
"38921","생활서비스시설_공원_0763","ZON216","생활서비스시설_공원"," "," ","어린이공원(새락골)"," ","",""
"38922","생활서비스시설_공원_0766","ZON216","생활서비스시설_공원"," "," ","어린이공원(가람)"," ","",""
"38923","생활서비스시설_공원_0767","ZON216","생활서비스시설_공원"," "," ","근린공원(불광<시공원>)"," ","",""
"38924","생활서비스시설_공원_0768","ZON216","생활서비스시설_공원"," "," ","근린공원((백련)<시공원>)"," ","",""
"38925","생활서비스시설_공원_0771","ZON216","생활서비스시설_공원"," "," ","도시자연공원((북한산)<시공원>)"," ","",""
"38926","생활서비스시설_공원_0778","ZON216","생활서비스시설_공원"," "," ","마을마당(쌈지마당)"," ","",""
"38927","생활서비스시설_공원_0781","ZON216","생활서비스시설_공원"," "," ","마을마당(살구나무)"," ","",""
"38928","생활서비스시설_공원_0784","ZON216","생활서비스시설_공원"," "," ","기타공원(연신내물빛)"," ","",""
"38929","생활서비스시설_공원_0786","ZON216","생활서비스시설_공원"," "," ","어린이공원(요산)"," ","",""
"38930","생활서비스시설_공원_0790","ZON216","생활서비스시설_공원"," "," ","어린이공원(거북이)"," ","",""
"38931","생활서비스시설_공원_0794","ZON216","생활서비스시설_공원"," "," ","어린이공원(시루메)"," ","",""
"39518","생활서비스시설_공원_0848","ZON216","생활서비스시설_공원"," "," ","어린이공원(대궐재)"," ","",""
"39519","생활서비스시설_공원_0849","ZON216","생활서비스시설_공원"," "," ","어린이공원(명수)"," ","",""
"39520","생활서비스시설_공원_0850","ZON216","생활서비스시설_공원"," "," ","마을마당(둥글레)"," ","",""
"39521","생활서비스시설_공원_0851","ZON216","생활서비스시설_공원"," "," ","마을마당(가좌초롱)"," ","",""
"39522","생활서비스시설_공원_0853","ZON216","생활서비스시설_공원"," "," ","마을마당(초원)"," ","",""
"39523","생활서비스시설_공원_0854","ZON216","생활서비스시설_공원"," "," ","어린이공원(홍제5)"," ","",""
"39524","생활서비스시설_공원_0855","ZON216","생활서비스시설_공원"," "," ","마을마당(푸른)"," ","",""
"39525","생활서비스시설_공원_0857","ZON216","생활서비스시설_공원"," "," ","마을마당(금화산)"," ","",""
"39526","생활서비스시설_공원_0858","ZON216","생활서비스시설_공원"," "," ","마을마당(북가재울)"," ","",""
"39527","생활서비스시설_공원_1658","ZON216","생활서비스시설_공원"," "," ","마을마당(탄천)"," ","",""
"39528","생활서비스시설_공원_1663","ZON216","생활서비스시설_공원"," "," ","어린이공원(아래방죽마을)"," ","",""
"39529","생활서비스시설_공원_1666","ZON216","생활서비스시설_공원"," "," ","근린공원(탄천)"," ","",""
"39530","생활서비스시설_공원_1667","ZON216","생활서비스시설_공원"," "," ","도시자연공원((대모산)<시공원>)"," ","",""
"39531","생활서비스시설_공원_1675","ZON216","생활서비스시설_공원"," "," ","어린이공원(새싹)"," ","",""
"39532","생활서비스시설_공원_1678","ZON216","생활서비스시설_공원"," "," ","근린공원(개농)"," ","",""
"39533","생활서비스시설_공원_1682","ZON216","생활서비스시설_공원"," "," ","어린이공원(아랫바람)"," ","",""
"39534","생활서비스시설_공원_1686","ZON216","생활서비스시설_공원"," "," ","근린공원(거여)"," ","",""
"39535","생활서비스시설_공원_1690","ZON216","생활서비스시설_공원"," "," ","어린이공원(미정)"," ","",""
