title,link,date,word
"[증평소식]에듀팜특구, 반려견 놀이터 일반에 개방 등",http://www.newsis.com/view/?id=NISX20220527_0001888424&cID=10806&pID=10800,2022.05.27.,"['증평소식', '에듀팜특구', '반려견', '놀이터', '일반에', '개방', '등']"
"강남구, 반려견 순회 놀이터 운영..30일 대치근린공원 시작",http://www.notepet.co.kr/news/article/article_view/?idx=25447&groupCode=AB120AD120,2022.04.29.,"['강남구', '반려견', '순회', '놀이터', '운영', '일', '대치근린공원', '시작']"
"이종환 서울시의원 ""노원 반려견 놀이터, 꿈의숲 공원에 참고""",http://www.smartfn.co.kr/view.php?ud=20220414121826554af74ce8f8_46,2022.04.29.,"['이종환', '서울시의원', '노원', '반려견', '놀이터', '꿈의숲', '공원에', '참고']"
"강남구, 3년째 찾아가는 '반려견 순회놀이터' 운영",https://www.news1.kr/articles/?4664488,2022.04.28.,"['강남구', '년째', '찾아가는', '반려견', '순회놀이터', '운영']"
"도봉구, 반려견놀이터에서 '반려견 문화교실' 연다",http://www.newspim.com/news/view/20220421000674,2022.04.21.,"['도봉구', '반려견놀이터에서', '반려견', '문화교실', '연다']"
"문경운 ""동물 복지 교육 강화하고 반려견 놀이터 조성""",http://www.jejuilbo.net/news/articleView.html?idxno=182686,2022.05.01.,"['문경운', '동물', '복지', '교육', '강화하고', '반려견', '놀이터', '조성']"
"문경운 ""반려견 공공놀이터 조성""",http://www.newsjeju.net/news/articleView.html?idxno=378278,2022.04.29.,"['문경운', '반려견', '공공놀이터', '조성']"
"청주시, 반려견 놀이공간 확 늘린다",https://www.cjb.co.kr/home/sub.php?menukey=61&mod=view&P_NO=220802526&PRO_CODE=99,2022.08.02.,"['청주시', '반려견', '놀이공간', '확', '늘린다']"
"서울관광재단, 광진구·건국대학교와 반려견 친화도시(펫 카운티) 조성 업무협...",http://www.ttlnews.com/article/biz_world/12422,2022.08.23.,"['서울관광재단', '광진구', '건국대학교와', '반려견', '친화도시', '펫', '카운티', '조성', '업무협']"
"울산, 명덕호수공원 반려견놀이터 설치 찬반 갈등",http://www.ujeil.com/news/articleView.html?idxno=300035,2022.03.23.,"['울산', '명덕호수공원', '반려견놀이터', '설치', '찬반', '갈등']"
<액티브시니어>반려견 놀이터 마포 댕댕이 놀이터 운영,https://www.viva100.com/main/view.php?key=20220307010001870,2022.03.07.,"['액티브시니어', '반려견', '놀이터', '마포', '댕댕이', '놀이터', '운영']"
‘반려견 천국’ 도봉… 초안산 놀이터 재개장,https://www.seoul.co.kr/news/newsView.php?id=20220307014016&wlog_tag3=naver,,"['반려견', '천국', '도봉', '초안산', '놀이터', '재개장']"
"도봉구, 초안산 반려견 놀이터 개장",http://www.notepet.co.kr/news/article/article_view/?idx=24961&groupCode=AB120AD120,2022.03.07.,"['도봉구', '초안산', '반려견', '놀이터', '개장']"
[도봉구] 초안산 반려견 놀이터 개장,http://www.mhns.co.kr/news/articleView.html?idxno=522488,2022.03.06.,"['도봉구', '초안산', '반려견', '놀이터', '개장']"
[여기는 충주] 음성 원남생태공원에 반려견 놀이터 개장 외,https://news.kbs.co.kr/news/view.do?ncd=5408268&ref=A,2022.03.05.,"['여기는', '충주', '음성', '원남생태공원에', '반려견', '놀이터', '개장', '외']"
"음성군, 원남생태공원 반려견 위한 놀이터 조성",http://www.breaknews.com/876351,2022.03.03.,"['음성군', '원남생태공원', '반려견', '위한', '놀이터', '조성']"
"도봉구, 초안산 반려견 놀이터 이달부터 운영",http://www.jeonmae.co.kr/news/articleView.html?idxno=875760,2022.03.03.,"['도봉구', '초안산', '반려견', '놀이터', '이달부터', '운영']"
"평택 반려견 놀이터 3곳 추가 개장…""맹견류 5종은 이용 불가""",http://yna.kr/AKR20220302142100061?did=1195m,2022.03.03.,"['평택', '반려견', '놀이터', '곳', '추가', '개장', '맹견류', '종은', '이용', '불가']"
음성군 반려견 놀이터 개장,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1508753,2022.03.03.,"['음성군', '반려견', '놀이터', '개장']"
"평택 반려견 놀이터 3곳 추가 개장…""맹견류 5종은 이용 불가""",http://yna.kr/AKR20220302142100061?did=1195m,2022.03.02.,"['평택', '반려견', '놀이터', '곳', '추가', '개장', '맹견류', '종은', '이용', '불가']"
"양경호 후보 ""반려견 놀이터 등 생활 환경 조성할 것""",http://www.jejudomin.co.kr/news/articleView.html?idxno=209970,2022.05.20.,"['양경호', '후보', '반려견', '놀이터', '등', '생활', '환경', '조성할', '것']"
"'반려 가족을 위한 공간'...청주시, 반려견 놀이터 개장",http://www.newskr.kr/news/articleView.html?idxno=75524,2022.03.08.,"['반려', '가족을', '위한', '공간', '청주시', '반려견', '놀이터', '개장']"
"청주시, 반려견 놀이터 개장",http://www.bzeronews.com/news/articleView.html?idxno=508071,2022.03.07.,"['청주시', '반려견', '놀이터', '개장']"
"청주시, 문암생태공원 내 반려견 놀이터 개장",http://www.breaknews.com/876885,2022.03.07.,"['청주시', '문암생태공원', '내', '반려견', '놀이터', '개장']"
반려견용 수영장·공원·사진관까지…‘펫캉스’ 떠나요,https://www.joongang.co.kr/article/25087027,,"['반려견용', '수영장', '공원', '사진관까지', '펫캉스', '떠나요']"
[IN서울] 서울시는 '반려동물 1번지',http://www.newspim.com/news/view/20221007000935,2022.07.15.,"['IN서울', '서울시는', '반려동물', '번지']"
충북 음성에 반려견 위한 놀이터 생겼다,https://www.khan.co.kr/local/Chungbuk/article/202203031115001,2022.03.03.,"['충북', '음성에', '반려견', '위한', '놀이터', '생겼다']"
도봉구 초안산 반려견 놀이터 3월부터 개장,http://www.discoverynews.kr/news/articleView.html?idxno=752872,2022.03.03.,"['도봉구', '초안산', '반려견', '놀이터', '월부터', '개장']"
"목포시, 등록된 반려견... 부주산 '동물놀이터' 무료 이용",https://www.onews.tv/news/articleView.html?idxno=116696,2022.10.10.,"['목포시', '등록된', '반려견', '부주산', '동물놀이터', '무료', '이용']"
"[이슈크래커] ""댕댕아~목줄 없이 뛰어놀자""…서울 반려견 놀이터 어때요",https://www.etoday.co.kr/news/view/2109303,2022.03.10.,"['이슈크래커', '댕댕아', '목줄', '없이', '뛰어놀자', '서울', '반려견', '놀이터', '어때요']"
음성군 첫 반려견 놀이터 7일 개장,https://news.kbs.co.kr/news/view.do?ncd=5408387&ref=A,2022.02.26.,"['음성군', '첫', '반려견', '놀이터', '일', '개장']"
7월에 국내 가볼 만한 곳…반려견 동반 여행지 6선,http://www.discoverynews.kr/news/articleView.html?idxno=836113,2022.03.03.,"['월에', '국내', '가볼', '만한', '곳', '반려견', '동반', '여행지', '선']"
양재시민의숲 반려견놀이터 추진 본격화,http://www.notepet.co.kr/news/article/article_view/?idx=24886&groupCode=AB120AD120,2022.07.08.,"['양재시민의숲', '반려견놀이터', '추진', '본격화']"
반려견도 보호자도 모두 행복해요!,https://news.kmib.co.kr/article/view.asp?arcid=0924253728&code=14170000&cp=nv,2022.02.24.,"['반려견도', '보호자도', '모두', '행복해요']"
음성군 첫 반려견 놀이터 7일 개장,https://news.kbs.co.kr/news/view.do?ncd=5408387&ref=A,2022.03.03.,"['음성군', '첫', '반려견', '놀이터', '일', '개장']"
7월에 국내 가볼 만한 곳…반려견 동반 여행지 6선,http://www.discoverynews.kr/news/articleView.html?idxno=836113,2022.07.08.,"['월에', '국내', '가볼', '만한', '곳', '반려견', '동반', '여행지', '선']"
양재시민의숲 반려견놀이터 추진 본격화,http://www.notepet.co.kr/news/article/article_view/?idx=24886&groupCode=AB120AD120,2022.02.24.,"['양재시민의숲', '반려견놀이터', '추진', '본격화']"
반려견도 보호자도 모두 행복해요!,https://news.kmib.co.kr/article/view.asp?arcid=0924253728&code=14170000&cp=nv,,"['반려견도', '보호자도', '모두', '행복해요']"
"대구 첫 반려견 놀이터 착공에도…""아직 공간 부족해""",https://news.imaeil.com/page/view/2022021509525739750,2022.07.06.,"['대구', '첫', '반려견', '놀이터', '착공에도', '아직', '공간', '부족해']"
"[B tv 서울뉴스] 도봉구, 초안산 반려견 놀이터 개장",http://ch1.skbroadband.com/content/view?parent_no=24&content_no=57&p_no=138108,,"['B', 'tv', '서울뉴스', '도봉구', '초안산', '반려견', '놀이터', '개장']"
한국관광공사 추천 7월 가볼만한 곳 '반려견과 여행가시개',https://www.gukjenews.com/news/articleView.html?idxno=2501971,2022.02.20.,"['한국관광공사', '추천', '월', '가볼만한', '곳', '반려견과', '여행가시개']"
"청주시, 문암생태공원 내 반려견 놀이터 개장",http://www.jbnews.com/news/articleView.html?idxno=1356274,2022.03.07.,"['청주시', '문암생태공원', '내', '반려견', '놀이터', '개장']"
"숲속에서 반려견과 달콤한 하룻밤, 장흥 국립천관산자연휴양림",http://www.aptn.co.kr/news/articleView.html?idxno=100610,2022.07.05.,"['숲속에서', '반려견과', '달콤한', '하룻밤', '장흥', '국립천관산자연휴양림']"
"반려견과 휴가 계획이라면…""진드기 조심하며 여기로 가시개""",https://www.news1.kr/articles/?4730415,2022.03.07.,"['반려견과', '휴가', '계획이라면', '진드기', '조심하며', '여기로', '가시개']"
[청주소식] 문암생태공원 반려견 놀이터 8일 재개장,http://yna.kr/AKR20220307016700064?did=1195m,2022.03.07.,"['청주소식', '문암생태공원', '반려견', '놀이터', '일', '재개장']"
"숲속에서 반려견과 달콤한 하룻밤, 장흥 국립천관산자연휴양림",http://www.aptn.co.kr/news/articleView.html?idxno=100610,2022.07.14.,"['숲속에서', '반려견과', '달콤한', '하룻밤', '장흥', '국립천관산자연휴양림']"
"반려견과 휴가 계획이라면…""진드기 조심하며 여기로 가시개""",https://www.news1.kr/articles/?4730415,2022.07.04.,"['반려견과', '휴가', '계획이라면', '진드기', '조심하며', '여기로', '가시개']"
대구 최초 ‘반려견 놀이터’ 조성…달서 장동공원서 첫 삽,http://www.idaegu.com/newsView/idg202202170010,2022.02.17.,"['대구', '최초', '반려견', '놀이터', '조성', '달서', '장동공원서', '첫', '삽']"
대구 최초 반려견 놀이터… 한쪽에선 여전히 보신탕 판다,http://news.kmib.co.kr/article/view.asp?arcid=0924231928&code=11131419&cp=nv,,"['대구', '최초', '반려견', '놀이터', '한쪽에선', '여전히', '보신탕', '판다']"
대구 첫 구립 '반려견 놀이터' 달서구 장동공원에 조성,http://news.heraldcorp.com/village/view.php?ud=202202160936122485226_10,2022.02.17.,"['대구', '첫', '구립', '반려견', '놀이터', '달서구', '장동공원에', '조성']"
달서구에 첫 구립 반려견 놀이터 생긴다,https://www.idaegu.co.kr/news/articleView.html?idxno=372621,2022.02.16.,"['달서구에', '첫', '구립', '반려견', '놀이터', '생긴다']"
서산 동물 입양카페·반려견 놀이터 유명세,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1510557,2022.02.15.,"['서산', '동물', '입양카페', '반려견', '놀이터', '유명세']"
"대구 달서구, 지역 첫 반려견 전용 놀이터 착공",http://www.segye.com/content/html/2022/02/14/20220214513357.html?OutUrl=naver,2022.03.17.,"['대구', '달서구', '지역', '첫', '반려견', '전용', '놀이터', '착공']"
"동물친화도시 달서, 장동공원 '달서 반려견 놀이터' 착공식 가져",http://www.nbntv.co.kr/news/articleView.html?idxno=954590,2022.02.15.,"['동물친화도시', '달서', '장동공원', '달서', '반려견', '놀이터', '착공식', '가져']"
"대구 달서구, 장동공원 '달서 반려견 놀이터 착공식' 가져",https://www.sisa-news.com/news/article.html?no=189399,2022.02.14.,"['대구', '달서구', '장동공원', '달서', '반려견', '놀이터', '착공식', '가져']"
의왕시 반려견놀이터 목줄-연애 ‘해방구’,http://www.fnnews.com/news/202202140213253179,2022.02.14.,"['의왕시', '반려견놀이터', '목줄', '연애', '해방구']"
"도봉구, 반려견 놀이터 겨울 재정비 마치고 개장",https://www.sedaily.com/NewsView/263B8K6X3W,,"['도봉구', '반려견', '놀이터', '겨울', '재정비', '마치고', '개장']"
청주 문암생태공원 반려견 놀이터 개장,http://www.mbccb.co.kr/rb/?r=home&c=73/79&mod=view&seq=0057&rvdate=20220307,2022.03.06.,"['청주', '문암생태공원', '반려견', '놀이터', '개장']"
"[여행honey] ""반려견과 함께 여행가시개~""",https://www.yna.co.kr/view/AKR20220629114000805?input=1195m,2022.03.07.,"['여행honey', '반려견과', '함께', '여행가시개']"
대구 첫 반려견놀이터 생기는데…개시장은 여전히 영업,http://news.kmib.co.kr/article/view.asp?arcid=0016777207&code=61122020&cp=nv,2022.06.30.,"['대구', '첫', '반려견놀이터', '생기는데', '개시장은', '여전히', '영업']"
[음성소식] 원남생태공원 반려견놀이터 7일 개장,http://yna.kr/AKR20220303072200064?did=1195m,2022.02.16.,"['음성소식', '원남생태공원', '반려견놀이터', '일', '개장']"
대구 달서구 장동공원에 반려견 놀이터 생긴다,https://www.donga.com/news/article/all/20220215/111816373/1,2022.03.03.,"['대구', '달서구', '장동공원에', '반려견', '놀이터', '생긴다']"
"의왕시 반려견 놀이터 ""목줄 없이 뛰어 놀 수 있어요""",https://www.onews.tv/news/articleView.html?idxno=112048,,"['의왕시', '반려견', '놀이터', '목줄', '없이', '뛰어', '놀', '수', '있어요']"
"7월엔 반려견과 여행가시개, “For the Dog, Of the Dog..”",http://news.heraldcorp.com/view.php?ud=20220627000197,2022.02.16.,"['월엔', '반려견과', '여행가시개', 'For', 'the', 'Dog', 'Of', 'the', 'Dog']"
대구 첫 구립 ‘반려견 놀이터’ 달서구 조성…10월 완공,http://www.kukinews.com/newsView/kuk202202140231,2022.02.14.,"['대구', '첫', '구립', '반려견', '놀이터', '달서구', '조성', '월', '완공']"
"의왕시 반려견 놀이터 ""목줄 없이 뛰어 놀 수 있어요""",https://www.onews.tv/news/articleView.html?idxno=112048,2022.02.08.,"['의왕시', '반려견', '놀이터', '목줄', '없이', '뛰어', '놀', '수', '있어요']"
"대구 달서구, 지역 최초로 반려견 전용 놀이터 조성",http://www.kbsm.net/default/index_view_page.php?idx=338889&part_idx=320,2022.02.14.,"['대구', '달서구', '지역', '최초로', '반려견', '전용', '놀이터', '조성']"
"7월엔 반려견과 여행가시개, “For the Dog, Of the Dog..”",http://news.heraldcorp.com/view.php?ud=20220627000197,2022.06.27.,"['월엔', '반려견과', '여행가시개', 'For', 'the', 'Dog', 'Of', 'the', 'Dog']"
"청주시, 반려견 놀이터 재개장",https://news.kbs.co.kr/news/view.do?ncd=5410707&ref=A,2022.03.07.,"['청주시', '반려견', '놀이터', '재개장']"
"옛 하수처리장, 휴게소, 휴양림…반려견 동반 당일 나들이 명소 5",https://www.joongang.co.kr/article/25081914,2022.06.25.,"['옛', '하수처리장', '휴게소', '휴양림', '반려견', '동반', '당일', '나들이', '명소']"
"의왕시, 반려견 놀이터 인기",http://www.enewstoday.co.kr/news/articleView.html?idxno=1547021,2022.02.09.,"['의왕시', '반려견', '놀이터', '인기']"
곳곳에 반려견 놀이터가...평택시 반려견 동반 쉼터 6곳 확대,http://www.notepet.co.kr/news/article/article_view/?idx=24933&groupCode=AB120AD120,2022.03.02.,"['곳곳에', '반려견', '놀이터가', '평택시', '반려견', '동반', '쉼터', '곳', '확대']"
송파 반려견 놀이터 재개장,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160318631139851,2022.02.02.,"['송파', '반려견', '놀이터', '재개장']"
경기 이천에도 반려견 놀이터가 생겼다,http://www.notepet.co.kr/news/article/article_view/?idx=24930&groupCode=AB120AD120,2022.03.02.,"['경기', '이천에도', '반려견', '놀이터가', '생겼다']"
"우리 함께여서 두 배로 즐거워, 반려견 동반 여행지",http://www.discoverynews.kr/news/articleView.html?idxno=822328,2022.06.20.,"['우리', '함께여서', '두', '배로', '즐거워', '반려견', '동반', '여행지']"
의왕시 초평동 반려견 놀이터의 즐거움,http://www.incheonilbo.com/news/articleView.html?idxno=1130848,2022.02.08.,"['의왕시', '초평동', '반려견', '놀이터의', '즐거움']"
대구 첫 구립 '반려견 놀이터' 달서구 장동공원에 조성,http://yna.kr/AKR20220214118600053?did=1195m,2022.02.14.,"['대구', '첫', '구립', '반려견', '놀이터', '달서구', '장동공원에', '조성']"
